id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8014298,BESTQUICKSTAYCROWNHEIGHTSBKLYN,42315851,Matthew,Brooklyn,Crown Heights,40.66852,-73.93273,Private room,50,30,1,9/6/15,0.01,1,0,0,
7915525,BedroominClintonHillBrooklyn,34943122,Hadrien,Brooklyn,Clinton Hill,40.68617,-73.96023,Private room,85,1,14,3/11/18,0.17,2,0,0,
8014315,CozyVictorianHideawayinBushwick,259826,Cass,Brooklyn,Bushwick,40.69113,-73.92265,Private room,50,30,0,,,1,0,0,
7915542,StudioGetaway,30448028,Michelle,Queens,Jamaica,40.70563,-73.80523,Entire home/apt,250,2,11,5/30/22,1.26,1,141,11,
8014811,bedroomBathBalconyWashDryer,42320409,Timothy,Brooklyn,Williamsburg,40.70695,-73.94101,Entire home/apt,87,30,3,10/24/15,0.04,1,0,0,
7916103,SunnyPrivateRoombyProspectPark,29235148,Ehi,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95725,Private room,64,30,3,9/24/16,0.04,1,0,0,
7816449,DreamlikeSoholoftandrooftop,1317360,John,Manhattan,SoHo,40.72222,-74.00112,Entire home/apt,1071,7,46,6/13/21,0.56,1,276,1,
8015917,RoominBrownstoneApartment,12474780,Mike,Brooklyn,Park Slope,40.66948,-73.97797,Private room,30,30,6,8/1/16,0.08,1,0,0,
7818142,PrivateroomincozyUWSapartment,16426665,Mariana,Manhattan,Morningside Heights,40.80514,-73.96503,Private room,85,30,0,,,1,0,0,
7819539,BRGARDENAPTMINTOMANHATTAN,5623834,Anna,Brooklyn,East Flatbush,40.64561,-73.94633,Entire home/apt,90,90,45,10/31/21,0.6,3,247,2,
8016681,CozyprivateroomupintheHeights,21787440,Yi-Chen,Manhattan,Washington Heights,40.84135,-73.93512,Private room,65,30,11,4/23/16,0.14,2,0,0,
7819704,QuaintSunnyapartmentinBedstuy,40070423,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68921,-73.92664,Private room,70,30,5,5/16/16,0.06,1,0,0,
7916802,ExposedbrickRoomColumbusCircle,20336015,Miranda,Manhattan,Hell's Kitchen,40.7699,-73.98985,Private room,120,30,1,9/7/15,0.01,1,0,0,
8016747,ModernManhattanOasis,1444040,Ethan,Manhattan,Lower East Side,40.72147,-73.9852,Entire home/apt,109,30,76,9/29/16,0.93,1,0,0,
7917604,StoryArtistTownhousewBackyardGarden,16139880,Ksenia,Brooklyn,Bedford-Stuyvesant,40.67678,-73.91645,Entire home/apt,369,5,25,5/9/22,0.31,6,82,21,
7821813,SunnyapartmentinGreenpoint,1249116,Eric,Brooklyn,Greenpoint,40.72926,-73.95642,Private room,135,30,2,9/18/15,0.02,1,0,0,
8117209,LocationKalirailroadroom,3250450,Petya,Queens,Astoria,40.75695,-73.91854,Private room,37,30,17,5/14/22,0.21,19,304,4,
8017587,LovelyBRWestVillageApartment,10779300,Marlow,Manhattan,West Village,40.7383,-74.00602,Entire home/apt,150,30,0,,,1,0,0,
8021914,ManhattanStudiowithHugeGarden,39921605,Rachel,Manhattan,Upper West Side,40.80189,-73.96783,Private room,166,30,39,12/30/16,0.47,4,316,0,
7919094,SpaciousBdinHeartofWillyB,41757762,Sara,Brooklyn,Williamsburg,40.71099,-73.95594,Entire home/apt,90,30,6,3/1/18,0.09,1,0,0,
8033860,SpaciousBedroomApartment,42418809,Mallory,Manhattan,Washington Heights,40.857,-73.93354,Entire home/apt,74,30,3,11/1/15,0.04,1,0,0,
7919303,HugeBrooklynFlatbyJeffersonL,10399992,Jesse,Brooklyn,Bushwick,40.70028,-73.92517,Private room,39,30,1,1/17/16,0.01,1,0,0,
7919372,CozyClean,23533897,Fatou,Brooklyn,Crown Heights,40.67422,-73.95252,Private room,120,1,43,11/3/19,0.62,6,2,0,
8118692,CharmingStudiobyBryantPark,37670256,Elaine,Manhattan,Midtown,40.75296,-73.98451,Entire home/apt,193,30,3,4/20/16,0.04,1,0,0,
8034665,CozyComfortableBedroom,42237225,Orlando,Manhattan,Harlem,40.80083,-73.95584,Private room,250,30,22,1/1/17,0.27,1,0,0,
7919803,ComfyCharmingBedroomHome,4549552,Jill,Brooklyn,Clinton Hill,40.6914,-73.96102,Entire home/apt,160,30,14,5/21/16,0.17,1,0,0,
8035074,BeautifulBrownstonenearthePark,58546,Jason,Manhattan,Upper West Side,40.79994,-73.96949,Entire home/apt,130,30,4,9/21/15,0.05,1,0,0,
8127517,WhiteLoftPhotoStudio,42918586,Jeorge,Brooklyn,Gowanus,40.6729,-73.99594,Entire home/apt,650,1,0,,,1,365,0,
8040050,SpaciousManhattanstudiowpatio,39921605,Rachel,Manhattan,Upper West Side,40.802,-73.96791,Entire home/apt,166,30,32,4/21/22,0.39,4,293,2,
8130551,CleanandSpaciousRoomontheUWS,13164593,Majd,Manhattan,Upper West Side,40.80156,-73.96431,Private room,88,30,0,,,1,0,0,
7921643,LuxurystudioinBrooklyn,15102423,Prachal,Brooklyn,Fort Greene,40.69011,-73.98053,Entire home/apt,225,30,0,,,1,0,0,
7922002,StudioinheartofLESManhattan,41775303,Shinsuke,Manhattan,Lower East Side,40.72131,-73.98541,Entire home/apt,100,30,1,9/6/15,0.01,1,0,0,
8042732,BeautifulOneBedroomApartment,1229609,Glenn,Brooklyn,Bedford-Stuyvesant,40.68646,-73.95197,Entire home/apt,125,30,2,9/28/16,0.03,1,0,0,
8045552,AGemFullyPrivateRoomprivateentrance,42488595,Tony,Queens,Astoria,40.7688,-73.9093,Private room,77,3,236,5/18/22,2.92,1,219,41,
7928917,StudioinFullServiceChelseaBldg,41810578,Anisha,Manhattan,West Village,40.73739,-73.99758,Entire home/apt,215,30,0,,,1,0,0,
8047711,CleanModernMinimalBedroom,23027887,John,Brooklyn,Greenpoint,40.72725,-73.95034,Private room,55,30,2,12/30/15,0.02,1,0,0,
8133275,VictorianHousenearBrooklynCollege,33519200,George,Brooklyn,East Flatbush,40.64044,-73.94878,Private room,101,2,137,5/19/22,1.67,1,324,15,
8133707,BestPrivateRoominTimesSq,42951928,Prashanth,Manhattan,Theater District,40.76185,-73.98432,Private room,49,30,8,8/21/17,0.1,1,0,0,
8052046,TravelersBunkBedsinBrooklyn,21090508,Jarad,Brooklyn,Bushwick,40.69951,-73.93632,Shared room,42,30,73,10/5/18,0.89,2,0,0,
7931180,BeautifulConvertedSchoolHouse,28398689,Ryan,Brooklyn,Bedford-Stuyvesant,40.67965,-73.92994,Private room,150,30,0,,,1,0,0,
7932428,Bushwickbedroomwprivateroof,21468915,Adrianna,Brooklyn,Bushwick,40.69494,-73.92757,Entire home/apt,80,30,1,9/7/15,0.01,1,0,0,
8052243,ModernBRAptinWilliamsburg,16396888,Emily,Brooklyn,Williamsburg,40.71006,-73.95371,Entire home/apt,250,30,3,9/25/15,0.04,1,0,0,
8135144,TimeSquareFullyFurnishedapt,42959506,Vapee,Manhattan,Hell's Kitchen,40.76213,-73.99029,Entire home/apt,255,2,107,5/31/22,1.37,1,222,32,
8052841,Brightspaciousmidtownstudio,39084892,Devon,Manhattan,Midtown,40.75351,-73.96656,Entire home/apt,150,30,15,1/3/17,0.18,1,0,0,
8139311,ModernBeautyinBrooklyn,7849109,Victoria,Brooklyn,Bedford-Stuyvesant,40.68011,-73.9311,Entire home/apt,280,30,1,10/12/15,0.01,1,0,0,
7933400,AstoriaNiceNeighborhood,40336543,Simon,Queens,Long Island City,40.76422,-73.93169,Private room,89,30,0,,,2,0,0,
7933773,BKsunnyBRclosetotrains,41764756,Luz,Brooklyn,Prospect-Lefferts Gardens,40.6576,-73.95878,Entire home/apt,130,30,20,9/25/18,0.24,1,0,0,
7933896,HugeLowerEastSidebedroom,8363605,Jimmy,Manhattan,Chinatown,40.71336,-73.99398,Entire home/apt,130,30,0,,,1,0,0,
8054277,ModernCondoinHeartofHarlem,42535703,Fma,Manhattan,Harlem,40.80224,-73.95302,Entire home/apt,295,30,32,5/9/17,0.39,1,0,0,
7935508,GreatRoomforStudentsRiversideDriveUptown,16978120,Chip,Manhattan,Harlem,40.8299,-73.94872,Private room,65,30,3,10/26/18,0.04,3,308,0,
8142536,PerfectLuxurySpaceinNYC,42991737,Kent,Manhattan,Financial District,40.70704,-74.01205,Entire home/apt,350,30,0,,,1,0,0,
8144049,SunnyRoomInHistoricCentralHarlem,2126994,Andres,Manhattan,Harlem,40.80784,-73.94442,Private room,79,30,5,6/1/18,0.06,1,0,0,
8054651,PrivateSunlightRoominBrownstoneNearSubway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68884,-73.93059,Private room,80,1,460,5/31/22,5.62,7,98,62,
8145339,ChelseaBedroomDoormanAptNEW,24430182,Carole,Manhattan,Chelsea,40.74519,-73.99783,Entire home/apt,129,30,6,11/27/16,0.07,1,0,0,
7936698,SpacioussunnybedroomnexttoProspectPark,2128535,Lily,Brooklyn,Prospect-Lefferts Gardens,40.66058,-73.96256,Private room,50,30,5,1/14/17,0.06,1,0,0,
8055508,PrivateSpringRoominBrownstoneNearSubway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68998,-73.9307,Private room,75,1,424,5/22/22,5.17,7,105,62,
8055582,PrivateAutumnRoominBrownstoneNearSubway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93005,Private room,95,1,424,5/14/22,5.17,7,81,74,
7937553,CoronafreeRiomaggioreQueenBedroominBklyn,2787,John,Brooklyn,Bensonhurst,40.60966,-73.97645,Private room,199,1,36,5/7/22,0.47,7,179,6,
7938424,CarrollGardensBrownstone,5504415,Bailey,Brooklyn,Carroll Gardens,40.6805,-73.99238,Entire home/apt,110,30,2,9/26/15,0.02,1,0,0,
8055721,PrivateGardenViewRoominBrownstoneNearSubway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68879,-73.92859,Private room,88,1,394,5/26/22,4.81,7,83,38,
7939788,AptwithyardnearCentralPark,26297795,Jesse,Manhattan,East Harlem,40.79086,-73.94821,Private room,75,30,5,6/28/16,0.06,1,0,0,
8146444,SunnybedroominBrooklyn,12796091,Rebeckah,Brooklyn,Crown Heights,40.67511,-73.9599,Entire home/apt,96,30,14,1/2/17,0.17,1,0,0,
8147651,DuplexAptwithTerraceinHeartofWilliamsburg,11635800,Puja,Brooklyn,Williamsburg,40.71502,-73.96084,Entire home/apt,450,30,0,,,1,37,0,
8055778,ClassicEleganceinBrownstoneNearSubway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68886,-73.92871,Private room,78,1,488,5/28/22,5.98,7,58,63,
8151183,LightBrightandCozy,5983145,Benjamin,Brooklyn,Bushwick,40.69693,-73.91153,Entire home/apt,140,30,65,4/26/22,0.86,1,184,6,
8151605,AmazingBRinBedStuy,1740952,Kaila,Brooklyn,Bedford-Stuyvesant,40.68441,-73.94132,Entire home/apt,180,30,1,9/26/15,0.01,1,0,0,
8151925,ModernStudioinCulturalLES,43038322,Autumn,Manhattan,Chinatown,40.71671,-73.99263,Entire home/apt,169,3,244,5/20/22,2.97,1,23,35,
8283627,PrivateRoomStepsfromTimeSquare,11428056,Brian,Manhattan,Hell's Kitchen,40.75934,-73.99044,Private room,70,30,11,8/22/16,0.14,1,0,0,
8283693,NiceaptinNewYork,15809410,Gabriela,Manhattan,Morningside Heights,40.81372,-73.96103,Entire home/apt,186,30,0,,,1,0,0,
8286139,PrivateBRinBRApartment,10134825,Kara,Manhattan,Lower East Side,40.71466,-73.98501,Private room,89,30,5,11/4/15,0.06,4,0,0,
8055859,PrivateBedroomandBathinSpaciousDuplex,14019268,Seth,Brooklyn,Bushwick,40.69505,-73.9318,Private room,101,2,106,5/31/22,1.3,2,343,23,
8286476,PrimeLocationTechEntrepreneurs,23936958,Alex,Manhattan,East Village,40.72655,-73.99108,Private room,120,30,4,11/1/15,0.05,1,0,0,
8063565,LightfilledBrooklynduplexloft,5072735,Rory,Brooklyn,Clinton Hill,40.6854,-73.96741,Entire home/apt,150,30,0,,,1,0,0,
8286494,HugeaptwNewYorkCitySkylineview,43691297,Camille,Brooklyn,Greenpoint,40.72703,-73.95353,Entire home/apt,100,30,26,11/15/18,0.32,1,0,0,
8152985,PrivateBRinBRApt,10134825,Kara,Manhattan,Lower East Side,40.71326,-73.9842,Private room,89,30,5,1/2/16,0.06,4,0,0,
8065272,BrightquietWestVillagestudio,2928867,Irene,Manhattan,West Village,40.73717,-74.00849,Entire home/apt,179,30,10,1/1/19,0.12,1,0,0,
8290724,SunnyGreenwichVillageBRApt,2857722,Joseph,Manhattan,Greenwich Village,40.73282,-73.99915,Entire home/apt,225,30,23,4/29/18,0.28,1,0,0,
8067561,Privateroomwithqueensizebed,19510122,Frank,Brooklyn,Flatbush,40.65462,-73.95953,Private room,55,30,9,9/11/16,0.11,1,0,0,
8069030,TheLuxe,42619297,John,Brooklyn,Fort Greene,40.69231,-73.96967,Entire home/apt,1076,2,154,5/15/22,1.88,2,334,10,
8291897,CozywithGreatlocation,43719073,Nora,Brooklyn,Sheepshead Bay,40.60005,-73.95589,Shared room,42,1,188,5/14/22,2.41,9,351,22,
8153240,CozyBedroomApartmentLES,10134825,Kara,Manhattan,Lower East Side,40.71495,-73.98594,Entire home/apt,250,30,0,,,4,0,0,
8155028,BatteryParkMonthlyrentalgreatlocation,43052750,Pat,Manhattan,Battery Park City,40.70951,-74.01623,Entire home/apt,120,30,7,2/21/21,0.09,1,0,0,
8069316,SpaciousAptwBalconyinBushwick,7363236,Scott,Brooklyn,Bushwick,40.69766,-73.93035,Entire home/apt,85,30,2,11/1/15,0.02,1,0,0,
8071687,HistoricTownhouseApartment,36481078,Timur,Manhattan,SoHo,40.72599,-74.0053,Entire home/apt,385,3,141,5/27/22,1.73,1,158,43,
8162214,LargeRoomFullBedTrendyLES,41087164,Jordan,Manhattan,Lower East Side,40.71296,-73.98514,Private room,90,30,8,3/4/16,0.1,1,0,0,
8164877,PrivateRoomStopFromManhattan,9862206,Devon,Brooklyn,Williamsburg,40.71775,-73.96025,Private room,70,30,19,7/1/16,0.23,1,0,0,
8293281,GREATLOCATIONGREATNEIGHBORHOODBKLYNJEWEL,634004,Chris,Brooklyn,Prospect Heights,40.67781,-73.97262,Entire home/apt,128,3,153,5/30/22,2.4,1,177,45,
8293802,EpicBRinHeartofEastVillage,3901962,Dylan,Manhattan,East Village,40.72733,-73.98682,Entire home/apt,149,30,1,9/26/15,0.01,1,0,0,
8294525,StudioinBensonhurstNearsubway,25266527,Maria,Brooklyn,Bensonhurst,40.62054,-73.99828,Entire home/apt,60,30,6,1/17/17,0.07,1,0,0,
8081193,bedroomHomemetrotrainstopstoNYCity,14946082,Alexandra,Queens,Long Island City,40.75608,-73.93483,Entire home/apt,205,3,163,6/1/22,1.99,1,61,25,
8299030,AFFORDABLECOZYINSUNSETPARKT,1182180,"Isaac, Linda & Noelia",Brooklyn,Sunset Park,40.6498,-74.00204,Private room,50,30,25,11/16/19,0.31,4,306,0,
8167884,GreenpointBrooklynModernCharm,43108922,Robbin,Brooklyn,Greenpoint,40.7217,-73.94205,Entire home/apt,165,30,158,5/4/22,1.94,1,279,5,
8170917,HKSWEETSPOT,41466973,Christopher,Manhattan,Hell's Kitchen,40.76037,-73.99205,Entire home/apt,200,30,1,9/22/15,0.01,1,343,0,
8171965,AstoriaRoomFacingthePark,40336543,Simon,Queens,Long Island City,40.76211,-73.92894,Private room,100,30,1,9/2/15,0.01,2,0,0,
8082651,LovelyFurnishedroomconnectedwithabath,42691960,Marie,Manhattan,Harlem,40.80754,-73.94473,Private room,34,29,19,8/30/21,0.23,1,0,1,
8301182,AcozygeminHarlem,42771225,Alvern,Manhattan,Harlem,40.8024,-73.95135,Private room,90,30,9,3/11/20,0.3,1,0,0,
8088779,[]minWALKtoTimesSquare,35524316,Akiko & Cindy,Manhattan,Hell's Kitchen,40.76073,-73.98908,Shared room,251,28,167,9/18/21,2.04,9,287,2,
8172995,OpenPlanGardenBrownstoneApt,1443186,Ash,Manhattan,Harlem,40.80988,-73.94036,Entire home/apt,90,30,148,1/11/22,1.83,1,71,3,
8089270,Uppereastsidetownhouseapt,42718751,Anita,Manhattan,Upper East Side,40.76464,-73.96388,Entire home/apt,155,30,11,1/31/22,0.14,1,271,1,
8173001,SunnysereneairportNYCgetaway,37740031,Wing,Queens,Howard Beach,40.65697,-73.83344,Entire home/apt,135,1,368,5/27/22,4.51,1,86,70,
8101848,CharmingExposedBrickBedroom,5489956,Megan,Brooklyn,Fort Greene,40.68834,-73.9749,Entire home/apt,125,30,3,12/1/15,0.04,1,0,0,
8173232,BrightstudioonUpperEastSide,14196588,Julia,Manhattan,Upper East Side,40.77914,-73.94965,Entire home/apt,180,30,0,,,1,0,0,
8102145,CharmingUWSPrivateRoom,26163238,Nadalie,Manhattan,Upper West Side,40.79069,-73.97369,Private room,115,30,1,6/4/17,0.02,1,0,0,
8173434,bdrmLOFTnearmetroDirectlinetoManhattan,38378985,Rebekah,Brooklyn,Bedford-Stuyvesant,40.67895,-73.94051,Entire home/apt,237,5,168,8/30/20,2.06,1,0,0,
8303074,Twobedroomaptnearprospectpark,5499953,R Demetre,Brooklyn,Crown Heights,40.67026,-73.95514,Entire home/apt,325,3,37,5/30/22,0.46,1,357,17,
8103766,Charmingduplexdowntownmanhattan,42788707,Filippo,Manhattan,Two Bridges,40.71255,-73.99306,Entire home/apt,130,180,15,10/24/16,0.19,1,365,0,
8108376,homesweethomeEnglish,42814202,Irisha,Queens,Fresh Meadows,40.74205,-73.787,Entire home/apt,110,1,68,11/8/21,0.93,3,164,4,
8173559,PrivateRoomwithBigClosetnearNYUhospital,24982697,Fidelia,Brooklyn,Sunset Park,40.64494,-74.01896,Private room,50,30,19,5/1/22,0.23,2,285,1,
8115321,PrivateRoomclosetosubway,40874834,Esteban,Queens,Jackson Heights,40.75545,-73.8643,Private room,100,2,148,5/30/22,1.81,2,357,6,
8173609,CozyApartmentNextToCentralPark,43137812,Lenny,Manhattan,Harlem,40.80193,-73.95677,Entire home/apt,214,2,192,5/13/22,2.36,1,152,38,
8304809,ParkwayChicBedrooms,43443842,Rigoberto,Brooklyn,Crown Heights,40.66714,-73.9308,Entire home/apt,249,3,137,5/24/22,1.7,1,232,29,
8115423,PrivateRoomclosetosubway,40874834,Esteban,Queens,Jackson Heights,40.75572,-73.86453,Private room,100,2,134,5/22/22,1.64,2,356,8,
8174397,RooseveltIslandgreatlocation,9511935,Jocelyn,Manhattan,Roosevelt Island,40.76714,-73.94497,Shared room,48,30,1,9/13/15,0.01,1,0,0,
8427028,RoomforinAmazingduplexLoft,17473615,Bleik,Manhattan,Hell's Kitchen,40.75753,-73.99706,Private room,130,30,1,10/3/15,0.01,1,0,0,
8183112,BrightHomeinHeartofBrooklyn,37563411,Andrew And Talia,Brooklyn,Crown Heights,40.66995,-73.95163,Entire home/apt,110,30,5,2/14/17,0.06,3,0,0,
8431906,LovelybedbathBedStuyoasis,44398705,Victoria,Brooklyn,Bedford-Stuyvesant,40.68727,-73.92789,Entire home/apt,80,30,7,1/2/20,0.09,1,37,0,
8183217,SpaciousRoominHeartofBrooklyn,37563411,Andrew And Talia,Brooklyn,Crown Heights,40.66996,-73.94971,Private room,65,30,0,,,3,0,0,
8185845,SpaciousUpperEastSideBRWorkDeskWiFi,30283594,Global Luxury Suites,Manhattan,Upper East Side,40.76322,-73.95956,Entire home/apt,349,30,2,7/28/18,0.04,81,346,0,
8437115,SpaciousthAvenueaptBedroomBath,14362471,Andy,Manhattan,East Harlem,40.79643,-73.94781,Entire home/apt,225,30,4,5/18/19,0.06,3,60,0,
8186068,BrightBeautifulBRinWilliamsburg,2182167,Mez,Brooklyn,Williamsburg,40.71388,-73.93989,Private room,80,30,2,9/23/15,0.02,1,0,0,
8186181,AMAZINGLOCATIONLargeStudioCentrallyLocated,56350,Steven,Manhattan,Midtown,40.75463,-73.97445,Entire home/apt,124,30,14,6/28/18,0.2,1,0,0,
8305649,InternationalMeetingPlace_Room,43371802,Sinaly,Brooklyn,Flatlands,40.62965,-73.92573,Private room,145,30,5,1/4/17,0.06,3,365,0,
8439145,BeautifulSecureApartmentinHeartofNYC,7654837,George,Manhattan,Midtown,40.75411,-73.97465,Entire home/apt,169,30,4,1/6/20,0.07,1,0,0,
8186924,AirysqftExposedBrickApt,22751337,Tsz,Brooklyn,Fort Greene,40.69249,-73.97179,Entire home/apt,150,30,2,5/1/16,0.02,1,0,0,
8187719,LocationaucoeurdeBrooklyn,6898461,Marie,Brooklyn,Bushwick,40.70503,-73.91902,Private room,43,30,0,,,1,0,0,
8439191,SunnyWilliamsburgAptwithView,2761047,Katarina,Brooklyn,Williamsburg,40.71041,-73.9597,Entire home/apt,128,30,13,5/1/16,0.16,1,0,0,
8189063,CuteRoominWilliamsburgApartment,3663218,John Conor,Brooklyn,Williamsburg,40.71321,-73.94099,Private room,60,30,0,,,2,0,0,
8190747,cozyapartment,43203249,Gina,Queens,Sunnyside,40.74836,-73.9133,Private room,75,30,2,9/17/19,0.03,1,339,0,
8307946,SpaciousGreenwichVillageBed,6502766,Katie,Manhattan,Chelsea,40.73706,-73.99596,Entire home/apt,150,30,16,1/1/17,0.2,1,0,0,
8440352,PrivatebedroomingreatLESspot,7137049,Susie,Manhattan,Lower East Side,40.71329,-73.9862,Private room,48,30,236,3/20/22,2.91,1,90,4,
8308797,sharedspacewithGreatlocation,43719073,Nora,Brooklyn,Sheepshead Bay,40.59997,-73.9563,Shared room,45,1,206,5/30/22,2.52,9,358,18,
8192789,SpaciousPrivateParlorSuiteinHeartofHarlem,2808153,Basil And Jacqueline,Manhattan,Harlem,40.80636,-73.94694,Entire home/apt,150,30,19,12/15/19,0.29,1,300,0,
8441969,FullBedroomAvaliableAstoria,1411399,Carlos,Queens,Astoria,40.76676,-73.91276,Private room,40,1,19,5/16/22,0.23,4,243,13,
8194369,Cuteroominhugeartistloft,13076168,Jaimie,Brooklyn,Crown Heights,40.67788,-73.94965,Private room,40,30,9,10/2/18,0.11,1,0,0,
8313370,HighRisewithaGreatView,3473097,Sara,Manhattan,Upper East Side,40.78094,-73.95285,Entire home/apt,250,360,2,7/17/18,0.03,1,0,0,
8442642,PrivateBathMasterBedroomAstoria,1411399,Carlos,Queens,Astoria,40.76477,-73.91517,Private room,99,30,3,11/3/19,0.04,4,295,0,
8313551,Recentlyrenovatedprivatefloor,5268758,Jennifer,Queens,Long Island City,40.73591,-73.92603,Entire home/apt,125,30,214,9/14/21,2.9,1,172,1,
8195057,SpaciousbedroomflatnrTimesSquare,43226897,Nikolai,Manhattan,Hell's Kitchen,40.7652016,-73.99241981,Entire home/apt,180,30,0,,,1,247,0,
8195335,CozyroominrenovatedHarlemapt,43226806,Jacqueline,Manhattan,Harlem,40.80222,-73.95171,Private room,65,30,1,1/31/17,0.02,1,0,0,
8444013,CozyBRwithacat,11625123,Jennifer,Brooklyn,Crown Heights,40.6763,-73.95903,Entire home/apt,95,2,24,10/13/19,0.3,2,0,0,
8195719,LuxuryApartmentinWilliamsburgBr,24128401,Yonatan,Brooklyn,Williamsburg,40.71559,-73.95596,Entire home/apt,190,30,1,10/11/15,0.01,1,0,0,
8205572,CoolChillSpaceInaBRbath,10387090,Luis Enrique,Brooklyn,Bushwick,40.68506,-73.90756,Private room,41,30,1,12/15/19,0.03,14,246,0,
8320702,Convenientfullbdrmloftapt,39047190,Stacy,Manhattan,Flatiron District,40.74004,-73.98883,Entire home/apt,180,30,2,10/19/15,0.02,1,0,0,
8444730,GreenwichVillageStudio,44460139,Chloe,Manhattan,Greenwich Village,40.72856,-73.99972,Entire home/apt,39,90,4,5/5/16,0.05,2,0,0,
8206060,bedduplexwithprivategarden,3039478,Leela,Brooklyn,Bedford-Stuyvesant,40.69524,-73.94417,Entire home/apt,200,30,11,9/3/21,0.14,1,0,2,
8207003,ComfyEastVillageStudio,4307662,Umar,Manhattan,East Village,40.72546,-73.97657,Entire home/apt,120,30,3,12/28/15,0.04,1,0,0,
8445883,WelcomingCleanCheaponStMarks,20123860,Chase,Manhattan,East Village,40.72831,-73.98481,Private room,125,30,2,10/26/15,0.02,2,0,0,
8207453,QuietRelaxedRoominWilliamsburg,1194064,Alexandra,Brooklyn,Williamsburg,40.70846,-73.95276,Private room,60,30,1,12/16/15,0.01,1,0,0,
8322478,DesignersbrownstoneinBedStuy,5008870,Mia,Brooklyn,Bedford-Stuyvesant,40.68252,-73.92404,Entire home/apt,144,2,265,5/20/22,3.57,1,178,56,
8454886,SuperCozyWarmEclecticOasis,16954469,Michele,Brooklyn,Crown Heights,40.67105,-73.94737,Private room,157,30,2,10/2/15,0.02,1,0,0,
8208285,CuteEastVillageBedroomApt,22572797,Amy,Manhattan,East Village,40.72375,-73.9808,Entire home/apt,197,2,209,4/17/22,2.55,1,201,26,
8458966,BedroomInMidtownEast,24559181,Aldi,Manhattan,Upper East Side,40.76507,-73.96606,Private room,161,1,81,4/17/22,1,3,327,13,
8210423,Chelseasharedapartment,19477617,Essam,Manhattan,Chelsea,40.74342,-74.00102,Private room,114,3,156,5/28/22,1.91,1,23,37,
8213227,CENTRALPARKstopsbysubwayTVroom,43298076,Gordon M,Manhattan,Harlem,40.82091,-73.95354,Private room,72,31,38,3/7/20,0.46,4,0,0,
8323015,CaribbeanRetreatintheheartofBrooklyn,43876308,Everol,Brooklyn,East Flatbush,40.64272,-73.94819,Entire home/apt,111,3,47,5/22/22,1.25,1,20,20,
8459919,SpaciousloftinNorthWilliamsburgGreenpoint,6601201,Paul,Brooklyn,Greenpoint,40.72608,-73.9553,Entire home/apt,68,30,1,2/28/19,0.03,1,0,0,
8324941,Charmingstudioapartment,43885876,Nicholas,Bronx,Pelham Bay,40.8534,-73.82815,Shared room,150,30,0,,,1,364,0,
8219648,BeautifulApartmentinManhattanNYC,7806471,Chester,Manhattan,Washington Heights,40.84087,-73.93547,Private room,75,2,213,5/30/22,2.61,1,274,36,
8467862,HeartofDowntownTribeca,35302724,Wei,Manhattan,Tribeca,40.71787,-74.01051,Private room,127,30,2,11/2/15,0.02,1,0,0,
